edgeID,ftCode,road_width,gradient,count,flood_ratio_pct,Rflood_pct,Rfall_young_pct,Rfall_old_pct,rf_base_pct,rf_fence_pct,rf_slope_pct,rf_width_pct
350806,0,5.5,-0.026963043483947506,0.0,0,0,0,0,0,0,0,0
350807,0,5.5,-0.06596549290695859,24.0,100,100,0,0,0,0,0,0
350808,0,5.5,-0.020689321620069666,0.0,0,0,0,0,0,0,0,0
350810,0,5.5,-0.02948086891631492,0.0,0,0,0,0,0,0,0,0
350811,0,5.5,-0.007967017446272174,0.0,0,0,0,0,0,0,0,0
350814,0,5.5,-0.058075527040024603,0.0,0,0,0,0,0,0,0,0
350820,0,5.5,0.0,0.0,0,0,25,35,10,15,0,0
350821,0,5.5,0.004535060397523729,0.0,0,0,0,0,0,0,0,0
350822,0,5.5,0.023533987648996023,24.0,100,100,25,35,10,15,0,0
350824,0,5.5,-0.0024560300553530786,0.0,0,0,0,0,0,0,0,0
350825,0,5.5,-0.0025903806347477875,0.0,0,0,0,0,0,0,0,0
350828,0,5.5,0.001233913431247951,0.0,0,0,0,0,0,0,0,0
350832,0,3.0,-0.023514247058433267,10.0,42,42,0,0,0,0,0,0
350833,0,5.5,0.0,0.0,0,0,0,0,0,0,0,0
350834,0,5.5,0.011381292459349105,0.0,0,0,0,0,0,0,0,0
350835,0,5.5,0.0004460050206039289,0.0,0,0,0,0,0,0,0,0
350838,0,3.0,0.012633321633965047,0.0,0,0,0,0,0,0,0,0
350839,0,3.0,-0.023386532294207497,0.0,0,0,0,0,0,0,0,0
350840,0,3.0,-0.005068794724761483,0.0,0,0,0,0,0,0,0,0
350843,0,3.0,0.00929864310661559,0.0,0,0,0,0,0,0,0,0
350844,0,3.0,0.027156882224953126,0.0,0,0,0,0,0,0,0,0
350845,0,5.5,0.07423700702804345,0.0,0,0,25,35,10,15,0,0
350846,0,3.0,0.04906536348504334,0.0,0,0,0,0,0,0,0,0
350847,0,3.0,0.07295922628289117,0.0,0,0,0,0,0,0,0,0
350852,0,5.5,0.004861988908862142,0.0,0,0,0,0,0,0,0,0
350853,0,5.5,0.02332193015656546,0.0,0,0,0,0,0,0,0,0
350854,0,5.5,0.018112159275722434,0.0,0,0,0,0,0,0,0,0
350856,0,3.0,-0.006965751931171315,0.0,0,0,0,0,0,0,0,0
350857,0,3.0,0.026404929535701702,0.0,0,0,0,0,0,0,0,0
350859,0,5.5,-0.03137481383266839,0.0,0,0,0,0,0,0,0,0
350861,0,5.5,0.01646421445996669,0.0,0,0,0,0,0,0,0,0
350863,0,5.5,0.01463012605521367,0.0,0,0,0,0,0,0,0,0
350865,0,5.5,-0.03463506880360026,0.0,0,0,0,0,0,0,0,0
350867,0,5.5,0.01879756178966261,0.0,0,0,0,0,0,0,0,0
350868,0,5.5,-0.038927075948471355,0.0,0,0,0,0,0,0,0,0
350869,0,5.5,0.04942047170600221,24.0,100,100,0,0,0,0,0,0
350872,0,5.5,0.00525256730981375,0.0,0,0,0,0,0,0,0,0
350873,0,5.5,0.02862108373101432,0.0,0,0,0,0,0,0,0,0
350874,0,5.5,0.0016039703737974966,0.0,0,0,0,0,0,0,0,0
350875,0,5.5,-0.007023914490466048,0.0,0,0,0,0,0,0,0,0
350877,0,5.5,-0.025664953819093818,0.0,0,0,0,0,0,0,0,0
350880,0,5.5,0.018734264089537666,0.0,0,0,0,0,0,0,0,0
350883,0,5.5,-0.008956839899342926,0.0,0,0,0,0,0,0,0,0
350885,0,5.5,-0.14750513478444935,0.0,0,0,0,0,0,0,0,0
350886,0,5.5,0.0016940173770650716,24.0,100,100,0,0,0,0,0,0
350890,0,5.5,-0.1275386114353715,0.0,0,0,0,0,0,0,0,0
350893,0,5.5,0.012839959533306312,0.0,0,0,0,0,0,0,0,0
350894,0,5.5,-0.05371668010306042,0.0,0,0,0,0,0,0,0,0
350895,0,5.5,0.009081294981410967,0.0,0,0,0,0,0,0,0,0
350897,0,5.5,-0.014424931621743872,0.0,0,0,0,0,0,0,0,0
350898,0,5.5,0.00757138321373549,0.0,0,0,0,0,0,0,0,0
350899,0,5.5,0.019733554933657426,0.0,0,0,0,0,0,0,0,0
350900,0,5.5,0.0,0.0,0,0,0,0,0,0,0,0
350901,0,5.5,-0.014763861610711694,0.0,0,0,0,0,0,0,0,0
350902,0,5.5,-0.020178303644593533,0.0,0,0,0,0,0,0,0,0
350903,0,5.5,-0.013917094627398104,0.0,0,0,0,0,0,0,0,0
350904,0,5.5,-0.011032142721263558,0.0,0,0,0,0,0,0,0,0
350906,0,3.0,0.004557295585783203,0.0,0,0,0,0,0,0,0,0
350907,0,3.0,-0.024236819216954066,0.0,0,0,0,0,0,0,0,0
350908,0,3.0,-0.03595979844522661,0.0,0,0,0,0,0,0,0,0
350909,0,3.0,-0.026613662156854196,1.0,4,4,0,0,0,0,0,0
350910,0,3.0,-0.06755102253399742,0.0,0,0,0,0,0,0,0,0
350911,0,3.0,-0.012603014366790198,0.0,0,0,0,0,0,0,0,0
350912,0,3.0,-0.004186554762075062,24.0,100,100,0,0,0,0,0,0
350913,0,3.0,0.024893473314410428,0.0,0,0,0,0,0,0,0,0
350914,0,3.0,0.021081720537078956,0.0,0,0,0,0,0,0,0,0
350915,0,3.0,0.0037308235991428524,0.0,0,0,0,0,0,0,0,0
350916,0,3.0,-0.010948563366182029,0.0,0,0,0,0,0,0,0,0
350917,0,3.0,-0.0024879583598909683,0.0,0,0,0,0,0,0,0,0
350919,0,3.0,0.03186135719369459,0.0,0,0,0,0,0,0,0,0
350923,0,3.0,0.0068515481482460845,24.0,100,100,0,0,0,0,0,0
350924,0,3.0,0.1476653541482568,24.0,100,100,0,0,0,0,0,0
350930,0,3.0,-0.005017998524167445,0.0,0,0,30,40,5,15,0,10
350931,0,3.0,-0.009909557574314921,0.0,0,0,0,0,0,0,0,0
350932,0,3.0,0.00420812845753675,0.0,0,0,35,45,10,15,0,10
350933,0,5.5,0.009852041671343676,0.0,0,0,25,35,10,15,0,0
350934,0,5.5,-0.009433610170319406,0.0,0,0,0,0,0,0,0,0
350935,0,5.5,-0.026919838279812203,0.0,0,0,0,0,0,0,0,0
350937,0,3.0,-0.02646825640585831,0.0,0,0,0,0,0,0,0,0
350938,0,3.0,0.007307337645848532,0.0,0,0,35,45,10,15,0,10
350940,0,3.0,-0.013596003326024017,24.0,100,100,35,45,10,15,0,10
350941,0,13.0,-0.008415675650925037,0.0,0,0,0,0,0,0,0,0
350942,0,3.0,-0.01965959989804541,21.0,88,88,0,0,0,0,0,0
350943,0,3.0,-0.022041952514356467,0.0,0,0,35,45,10,15,0,10
350944,0,5.5,0.003791702086663719,0.0,0,0,25,35,10,15,0,0
350945,0,5.5,-0.0063360262635973105,0.0,0,0,25,35,10,15,0,0
350946,0,3.0,0.008080418309795386,0.0,0,0,0,0,0,0,0,0
350947,0,3.0,0.016474675825272917,21.0,88,100,35,45,10,15,0,10
350950,0,3.0,-0.001272212666714115,24.0,100,100,0,0,0,0,0,0
350951,0,3.0,-0.01879337865118193,24.0,100,100,35,45,10,15,0,10
350954,0,3.0,-0.01280132934034673,0.0,0,0,35,45,10,15,0,10
350955,0,3.0,-0.025695048833267942,0.0,0,0,35,45,10,15,0,10
350956,0,3.0,0.0019263702186373057,0.0,0,0,35,45,10,15,0,10
350957,0,3.0,-0.002400629551068308,24.0,100,100,35,45,10,15,0,10
350958,0,3.0,-0.01979254504641253,24.0,100,100,0,0,0,0,0,0
350960,0,13.0,0.0,0.0,0,0,25,35,10,15,0,0
350962,0,13.0,0.0,0.0,0,0,25,35,10,15,0,0
350964,0,5.5,0.0,6.0,25,25,0,0,0,0,0,0
350975,0,3.0,0.007295881185205115,24.0,100,100,35,45,10,15,0,10
350978,0,3.0,0.02316972597889966,0.0,0,0,35,45,10,15,0,10
350979,0,3.0,-0.04643338805317641,0.0,0,0,0,0,0,0,0,0
350980,0,3.0,0.011336198263502066,24.0,100,100,0,0,0,0,0,0
350981,0,3.0,-0.017194322593408282,24.0,100,100,0,0,0,0,0,0
350982,0,3.0,0.0767768268493472,0.0,0,0,0,0,0,0,0,0
350985,0,5.5,0.07580256877696849,0.0,0,0,0,0,0,0,0,0
350989,0,3.0,-0.04909067929646498,0.0,0,0,0,0,0,0,0,0
350993,0,3.0,0.1484053255266698,0.0,0,0,0,0,0,0,0,0
350995,0,3.0,0.040438495317788224,0.0,0,0,0,0,0,0,0,0
350997,0,5.5,0.36397023426620234,0.0,0,0,0,0,0,0,0,0
350998,0,3.0,0.04487546030309098,0.0,0,0,0,0,0,0,0,0
351000,0,5.5,-0.33810183810691624,0.0,0,0,0,0,0,0,0,0
351002,0,3.0,0.018928146359777215,0.0,0,0,0,0,0,0,0,0
351003,0,3.0,0.0060757037979045315,0.0,0,0,0,0,0,0,0,0
351004,0,3.0,0.22007126736796967,0.0,0,0,0,0,0,0,0,0
351005,0,3.0,-0.11387734190086557,0.0,0,0,0,0,0,0,0,0
351006,0,3.0,0.1720723265339204,0.0,0,0,0,0,0,0,0,0
351007,0,3.0,0.06287027663624789,0.0,0,0,0,0,0,0,0,0
351008,0,3.0,0.0048483980424320035,0.0,0,0,0,0,0,0,0,0
351009,0,3.0,-0.059191828041464986,0.0,0,0,0,0,0,0,0,0
351010,0,3.0,-0.10092862833090975,0.0,0,0,0,0,0,0,0,0
351012,0,5.5,-0.19601557275755851,0.0,0,0,0,0,0,0,0,0
351014,0,3.0,0.3458267204454164,0.0,0,0,0,0,0,0,0,0
351015,0,3.0,-0.07888147693438206,0.0,0,0,0,0,0,0,0,0
351016,0,3.0,-0.20359245856717237,0.0,0,0,0,0,0,0,0,0
351017,0,3.0,-0.027171243498426423,0.0,0,0,0,0,0,0,0,0
351018,0,3.0,-0.18902153871462368,0.0,0,0,0,0,0,0,0,0
351019,0,3.0,-0.07912775853760512,0.0,0,0,0,0,0,0,0,0
351020,0,3.0,-0.039474845613403364,0.0,0,0,0,0,0,0,0,0
351021,0,3.0,0.17623337074834808,0.0,0,0,0,0,0,0,0,0
351026,0,3.0,0.04335544803355262,0.0,0,0,35,45,10,15,0,10
351027,0,3.0,-0.001315755523600649,0.0,0,0,35,45,10,15,0,10
351028,0,3.0,-0.02580594606042922,0.0,0,0,0,0,0,0,0,0
351029,0,3.0,-0.027433183600750435,0.0,0,0,35,45,10,15,0,10
351030,0,3.0,-0.008005072606159723,24.0,100,100,0,0,0,0,0,0
351031,0,3.0,0.14896831945682792,0.0,0,0,45,55,10,15,10,10
351032,0,3.0,0.01539701094692878,0.0,0,0,35,45,10,15,0,10
351035,0,5.5,0.017377275579617553,0.0,0,0,25,35,10,15,0,0
351036,0,3.0,0.03321468816994324,0.0,0,0,35,45,10,15,0,10
351039,0,3.0,-0.01294309823334214,0.0,0,0,35,45,10,15,0,10
351040,0,5.5,0.002316411026781232,21.0,88,100,25,35,10,15,0,0
351043,0,3.0,0.0542254747205017,0.0,0,0,0,0,0,0,0,0
351044,0,5.5,-0.034866778757278914,0.0,0,0,0,0,0,0,0,0
351045,0,3.0,-0.04543010730591795,0.0,0,0,35,45,10,15,0,10
351046,0,5.5,0.0,0.0,0,0,25,35,10,15,0,0
351049,0,3.0,-0.015312304873797727,0.0,0,0,0,0,0,0,0,0
351050,0,5.5,-0.09230244828883682,0.0,0,0,0,0,0,0,0,0
351051,0,3.0,-0.01449766018989808,0.0,0,0,0,0,0,0,0,0
351052,0,5.5,0.044334415697436194,0.0,0,0,0,0,0,0,0,0
351053,0,5.5,-0.02864389692908068,0.0,0,0,25,35,10,15,0,0
351054,0,3.0,-0.016573784631345522,24.0,100,100,35,45,10,15,0,10
351059,0,3.0,-0.03530000921385312,0.0,0,0,35,45,10,15,0,10
351060,0,5.5,0.0,0.0,0,0,0,0,0,0,0,0
351063,0,3.0,-0.008858862291552179,0.0,0,0,35,45,10,15,0,10
351064,0,5.5,0.025176824600066188,0.0,0,0,25,35,10,15,0,0
351065,0,5.5,-0.020590263729678544,0.0,0,0,0,0,0,0,0,0
351066,0,5.5,0.026497189768759928,0.0,0,0,25,35,10,15,0,0
351069,0,5.5,0.11610721471164488,0.0,0,0,0,0,0,0,0,0
351070,0,3.0,0.03569492551656447,0.0,0,0,35,45,10,15,0,10
351071,0,5.5,0.07999306652288288,0.0,0,0,0,0,0,0,0,0
351072,0,5.5,-0.048761309366950056,0.0,0,0,0,0,0,0,0,0
351074,0,5.5,-0.013366828652104257,0.0,0,0,25,35,10,15,0,0
351075,0,5.5,0.07512725767957956,0.0,0,0,0,0,0,0,0,0
351077,0,5.5,0.0453677186708466,0.0,0,0,25,35,10,15,0,0
351084,0,3.0,0.10858867582436277,0.0,0,0,45,55,10,15,10,10
351085,0,3.0,0.0019628903318421134,0.0,0,0,35,45,10,15,0,10
351086,0,3.0,0.008597786577245357,24.0,100,100,35,45,10,15,0,10
351088,0,3.0,-0.03466972279408287,0.0,0,0,0,0,0,0,0,0
351089,0,3.0,0.05129322574594821,0.0,0,0,0,0,0,0,0,0
351090,0,3.0,-0.013356810413154074,0.0,0,0,0,0,0,0,0,0
351091,0,5.5,0.0,0.0,0,0,0,0,0,0,0,0
351092,0,3.0,-0.11109787009031459,0.0,0,0,0,0,0,0,0,0
351093,0,3.0,0.008041354027784043,0.0,0,0,35,45,10,15,0,10
351096,0,3.0,-0.0037259429737245913,0.0,0,0,35,45,10,15,0,10
351097,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351098,0,3.0,-0.00675942241162931,0.0,0,0,0,0,0,0,0,0
351099,0,3.0,-0.03006657496176813,0.0,0,0,35,45,10,15,0,10
351102,0,5.5,-0.032273894373126784,0.0,0,0,0,0,0,0,0,0
351103,0,3.0,-0.015003465568941905,0.0,0,0,35,45,10,15,0,10
351105,0,3.0,0.021459594133976093,0.0,0,0,0,0,0,0,0,0
351110,0,3.0,-0.09280044168994103,0.0,0,0,0,0,0,0,0,0
351111,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351113,0,3.0,0.07638054738201334,0.0,0,0,0,0,0,0,0,0
351114,0,3.0,-0.06485919661077451,0.0,0,0,0,0,0,0,0,0
351120,0,3.0,0.07323413364983104,0.0,0,0,0,0,0,0,0,0
351121,0,3.0,-0.01461044914592761,0.0,0,0,0,0,0,0,0,0
351122,0,3.0,0.06142070639276125,0.0,0,0,0,0,0,0,0,0
351126,0,3.0,0.028380571217720606,0.0,0,0,0,0,0,0,0,0
351127,0,5.5,-0.03018055779885668,0.0,0,0,0,0,0,0,0,0
351131,0,5.5,0.03488611401751046,24.0,100,100,0,0,0,0,0,0
351132,0,5.5,-0.04972621455082825,0.0,0,0,0,0,0,0,0,0
351136,0,5.5,0.044563167637231185,0.0,0,0,0,0,0,0,0,0
351137,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351141,0,5.5,-0.03311964213336734,0.0,0,0,0,0,0,0,0,0
351142,0,3.0,-0.006524324631383281,0.0,0,0,0,0,0,0,0,0
351144,0,3.0,0.012937986261302664,0.0,0,0,0,0,0,0,0,0
351145,0,3.0,0.023337715601284722,0.0,0,0,0,0,0,0,0,0
351150,0,3.0,0.03637553687191026,0.0,0,0,35,45,10,15,0,10
351151,0,5.5,-0.03306944419870778,0.0,0,0,0,0,0,0,0,0
351152,0,3.0,0.08136822599153261,24.0,100,100,0,0,0,0,0,0
351153,0,3.0,-0.08224918047011427,0.0,0,0,0,0,0,0,0,0
351154,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351158,0,3.0,-0.132951194505695,0.0,0,0,0,0,0,0,0,0
351159,0,3.0,-0.08008999854382376,0.0,0,0,0,0,0,0,0,0
351162,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351165,0,3.0,-0.02493529263330003,0.0,0,0,0,0,0,0,0,0
351166,0,3.0,0.04653203622553631,0.0,0,0,0,0,0,0,0,0
351167,0,3.0,-0.0174637368204597,0.0,0,0,0,0,0,0,0,0
351168,0,3.0,-0.009528717882117066,0.0,0,0,0,0,0,0,0,0
351170,0,3.0,0.005324872146824019,0.0,0,0,0,0,0,0,0,0
351171,0,3.0,-0.0776998879387493,0.0,0,0,0,0,0,0,0,0
351172,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351173,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351178,0,3.0,0.0,0.0,0,0,35,45,10,15,0,10
351181,0,3.0,-0.10761702359901393,0.0,0,0,0,0,0,0,0,0
351182,0,3.0,-0.02723128547518449,0.0,0,0,35,45,10,15,0,10
351184,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351185,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351186,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351187,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351188,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351189,0,3.0,-0.010034082526260096,0.0,0,0,0,0,0,0,0,0
351191,0,3.0,-0.020352351662944933,0.0,0,0,0,0,0,0,0,0
351193,0,3.0,0.05010012465294726,0.0,0,0,0,0,0,0,0,0
351198,0,3.0,-0.0794267155669801,0.0,0,0,0,0,0,0,0,0
351203,0,3.0,0.2065346718016838,0.0,0,0,0,0,0,0,0,0
351204,0,3.0,0.021216582769765024,0.0,0,0,0,0,0,0,0,0
351208,0,3.0,-0.06883606089809544,0.0,0,0,0,0,0,0,0,0
351210,0,3.0,-0.04451334100936502,0.0,0,0,0,0,0,0,0,0
351211,0,3.0,-0.010128621640928112,1.0,4,4,0,0,0,0,0,0
351213,0,3.0,0.13705924243108952,0.0,0,0,0,0,0,0,0,0
351215,0,3.0,-0.02510453411903679,24.0,100,100,0,0,0,0,0,0
351216,0,3.0,0.056910276166429276,0.0,0,0,0,0,0,0,0,0
351217,0,3.0,-0.11263676296853677,0.0,0,0,0,0,0,0,0,0
351218,0,3.0,-0.06197346334449439,0.0,0,0,0,0,0,0,0,0
351220,0,3.0,0.030100484463829107,0.0,0,0,0,0,0,0,0,0
351221,0,3.0,-0.10144111138632601,0.0,0,0,0,0,0,0,0,0
351222,0,3.0,0.13573766800093973,0.0,0,0,0,0,0,0,0,0
351223,0,3.0,-0.3452598854201233,0.0,0,0,0,0,0,0,0,0
351231,0,5.5,-0.12228494414104939,7.0,29,29,0,0,0,0,0,0
351232,0,3.0,-0.006020049449607482,0.0,0,0,35,45,10,15,0,10
351233,0,5.5,0.006433533851251397,0.0,0,0,0,0,0,0,0,0
351234,0,5.5,0.00847777354886972,24.0,100,100,0,0,0,0,0,0
351235,0,5.5,0.009075888989916655,24.0,100,100,0,0,0,0,0,0
351236,0,5.5,0.07676184571128508,22.0,92,92,0,0,0,0,0,0
351237,0,3.0,-0.05423186609660643,22.0,92,92,0,0,0,0,0,0
351238,0,3.0,-0.10602268151296625,0.0,0,0,0,0,0,0,0,0
351239,0,5.5,-0.017863860327332063,24.0,100,100,0,0,0,0,0,0
351240,0,13.0,-0.02197441170139695,0.0,0,0,0,0,0,0,0,0
351243,0,5.5,-0.010825489431058329,0.0,0,0,20,30,5,15,0,0
351244,0,13.0,-0.00479562999439978,0.0,0,0,0,0,0,0,0,0
351245,0,3.0,-0.016316662567238006,0.0,0,0,35,45,10,15,0,10
351248,0,3.0,0.008665654939400337,0.0,0,0,35,45,10,15,0,10
351249,0,3.0,-0.07847533279151578,0.0,0,0,0,0,0,0,0,0
351250,0,3.0,-0.03481216906522333,0.0,0,0,35,45,10,15,0,10
351251,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351252,0,3.0,0.03071108281218816,0.0,0,0,35,45,10,15,0,10
351255,0,3.0,-0.003222580970930481,0.0,0,0,0,0,0,0,0,0
351260,0,3.0,0.010094065136067448,24.0,100,100,0,0,0,0,0,0
351261,0,5.5,0.010926425496345218,0.0,0,0,0,0,0,0,0,0
351262,0,3.0,0.004919817869234784,24.0,100,100,0,0,0,0,0,0
351267,0,5.5,-0.1784684349298545,1.0,4,4,0,0,0,0,0,0
351272,0,5.5,0.003021474455564289,24.0,100,100,0,0,0,0,0,0
351275,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351277,0,3.0,0.011184438078645128,24.0,100,100,35,45,10,15,0,10
351279,0,13.0,0.01594590541663312,0.0,0,0,25,35,10,15,0,0
351280,0,3.0,0.016577110748428985,24.0,100,100,0,0,0,0,0,0
351281,0,5.5,0.018404155805995363,0.0,0,0,0,0,0,0,0,0
351282,0,5.5,-0.1743448525826389,1.0,4,5,30,40,5,15,10,0
351283,0,3.0,-0.00644258704168199,0.0,0,0,0,0,0,0,0,0
351284,0,5.5,0.00662324333774187,24.0,100,100,0,0,0,0,0,0
351285,0,3.0,-0.022265198414940793,24.0,100,100,0,0,0,0,0,0
351286,0,3.0,-0.004938451180845136,0.0,0,0,35,45,10,15,0,10
351287,0,3.0,0.015925045026874095,0.0,0,0,35,45,10,15,0,10
351288,0,3.0,0.0,24.0,100,100,30,40,5,15,0,10
351289,0,3.0,-0.008315383913090436,0.0,0,0,30,40,5,15,0,10
351291,0,13.0,-0.01130952386530667,0.0,0,0,0,0,0,0,0,0
351292,0,3.0,-0.013798718071987584,0.0,0,0,35,45,10,15,0,10
351293,0,3.0,-0.075177857633273,0.0,0,0,0,0,0,0,0,0
351294,0,3.0,0.0033139502313351515,3.0,12,12,0,0,0,0,0,0
351295,0,3.0,-0.004004109490219358,0.0,0,0,0,0,0,0,0,0
351296,0,3.0,0.009139628303337506,1.0,4,5,35,45,10,15,0,10
351297,0,3.0,0.08577571504887814,0.0,0,0,0,0,0,0,0,0
351298,0,3.0,-0.009989983143026057,0.0,0,0,35,45,10,15,0,10
351300,0,3.0,-0.25342651813662015,0.0,0,0,0,0,0,0,0,0
351301,0,3.0,-0.14266463512501346,0.0,0,0,0,0,0,0,0,0
351305,0,3.0,-0.003684708634577282,0.0,0,0,30,40,5,15,0,10
351306,0,3.0,-0.011893447742468501,2.0,8,10,35,45,10,15,0,10
351309,0,3.0,-0.019004049733027484,0.0,0,0,35,45,10,15,0,10
351310,0,3.0,-0.0048352213573764615,0.0,0,0,0,0,0,0,0,0
351311,0,3.0,-0.01117366100532147,0.0,0,0,35,45,10,15,0,10
351312,0,3.0,-0.022158799512360917,0.0,0,0,35,45,10,15,0,10
351318,0,3.0,0.05586672486402916,0.0,0,0,0,0,0,0,0,0
351319,0,3.0,0.03308010787791686,24.0,100,100,0,0,0,0,0,0
351320,0,3.0,-0.028306723536381227,0.0,0,0,0,0,0,0,0,0
351321,0,3.0,-0.029953607063170698,0.0,0,0,0,0,0,0,0,0
351322,0,3.0,-0.020884770086077024,24.0,100,100,0,0,0,0,0,0
351323,0,3.0,-0.04110250140263918,0.0,0,0,0,0,0,0,0,0
351324,0,3.0,0.07149559282891269,0.0,0,0,0,0,0,0,0,0
351325,0,3.0,0.06161422754336089,0.0,0,0,0,0,0,0,0,0
351326,0,3.0,0.006002244935797173,0.0,0,0,0,0,0,0,0,0
351327,0,3.0,-0.01819473239987751,0.0,0,0,0,0,0,0,0,0
351328,0,3.0,-0.16286883558988915,0.0,0,0,0,0,0,0,0,0
351329,0,3.0,0.047879894259407474,0.0,0,0,0,0,0,0,0,0
351330,0,3.0,0.002623366158471133,0.0,0,0,0,0,0,0,0,0
351331,0,3.0,0.0260085325163136,0.0,0,0,0,0,0,0,0,0
351332,0,3.0,0.12242139729174267,0.0,0,0,0,0,0,0,0,0
351333,0,3.0,0.016765298498397814,0.0,0,0,0,0,0,0,0,0
351334,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351335,0,3.0,-0.026733633110616408,0.0,0,0,0,0,0,0,0,0
351336,0,3.0,-0.025705500071277254,0.0,0,0,0,0,0,0,0,0
351337,0,3.0,0.15954813682566715,0.0,0,0,0,0,0,0,0,0
351338,0,3.0,-0.026198419551455795,0.0,0,0,0,0,0,0,0,0
351339,0,3.0,0.0,0.0,0,0,0,0,0,0,0,0
351341,0,3.0,-0.0018919603139453867,0.0,0,0,0,0,0,0,0,0
351342,0,3.0,-0.013396300883441898,0.0,0,0,35,45,10,15,0,10
351345,0,3.0,-0.02261371094535231,0.0,0,0,35,45,10,15,0,10
351347,0,3.0,0.0,1.0,4,4,0,0,0,0,0,0
351348,0,13.0,0.009931745828807874,24.0,100,100,0,0,0,0,0,0
351350,0,13.0,-0.003751800175541683,0.0,0,0,0,0,0,0,0,0
351351,0,13.0,0.01197652252818496,0.0,0,0,0,0,0,0,0,0
351352,0,13.0,0.01935177164135412,0.0,0,0,25,35,10,15,0,0
351353,0,13.0,0.0060055502465316025,16.0,67,83,25,35,10,15,0,0
351356,0,3.0,-0.011247077753632387,0.0,0,0,0,0,0,0,0,0
351357,0,3.0,0.01835556268378583,0.0,0,0,35,45,10,15,0,10
351368,0,3.0,-0.015352523858211339,24.0,100,100,30,40,5,15,0,10
351369,0,3.0,-0.007055261085921464,0.0,0,0,35,45,10,15,0,10
351370,0,3.0,0.02953478100640391,24.0,100,100,35,45,10,15,0,10
351371,0,3.0,-0.007487259606218556,2.0,8,10,35,45,10,15,0,10
351372,0,3.0,-0.23724160510390857,0.0,0,0,45,55,10,15,10,10
351373,0,3.0,-0.0038621784562549947,1.0,4,4,0,0,0,0,0,0
351374,0,3.0,0.036042308633398884,24.0,100,100,30,40,5,15,0,10
351376,0,3.0,-0.003278389158543917,0.0,0,0,35,45,10,15,0,10
351377,0,3.0,0.008991880435096845,0.0,0,0,0,0,0,0,0,0
351378,0,3.0,-0.07126130871656075,0.0,0,0,35,45,10,15,0,10
351379,0,3.0,-0.009708591420125135,0.0,0,0,30,40,5,15,0,10
351380,0,3.0,0.006239628438397478,3.0,12,12,0,0,0,0,0,0
351382,0,3.0,-0.01990687936732035,24.0,100,100,35,45,10,15,0,10
351384,0,3.0,-0.028077672639113514,24.0,100,100,35,45,10,15,0,10
351386,0,13.0,0.031162468699216506,0.0,0,0,0,0,0,0,0,0
351388,0,3.0,0.05896540561198738,0.0,0,0,0,0,0,0,0,0
351389,0,13.0,-0.030614067597676195,0.0,0,0,25,35,10,15,0,0
351392,0,3.0,0.011479640204487433,0.0,0,0,0,0,0,0,0,0
351393,0,3.0,-0.001959473604375869,0.0,0,0,35,45,10,15,0,10
351394,0,3.0,-0.005975803836156939,24.0,100,100,30,40,5,15,0,10
351395,0,13.0,0.08795610380335575,0.0,0,0,35,45,10,15,10,0
351398,0,3.0,0.004973252952308778,0.0,0,0,0,0,0,0,0,0
351399,0,5.5,0.0442088323905247,0.0,0,0,0,0,0,0,0,0
351400,0,3.0,-0.006766546717593029,3.0,12,16,35,45,10,15,0,10
351401,0,13.0,-0.00572799293476558,24.0,100,100,20,30,5,15,0,0
351402,0,13.0,-0.01596405033767612,1.0,4,5,20,30,5,15,0,0
351403,0,5.5,0.0,24.0,100,100,20,30,5,15,0,0
351404,0,13.0,0.02119251855333062,24.0,100,100,25,35,10,15,0,0
351406,0,13.0,0.024022999785690672,7.0,29,36,25,35,10,15,0,0
351407,0,3.0,0.01252544700552252,0.0,0,0,0,0,0,0,0,0
351409,0,13.0,0.0442154288532025,0.0,0,0,0,0,0,0,0,0
351410,0,13.0,-0.02900627901528272,0.0,0,0,25,35,10,15,0,0
351414,0,13.0,-0.01759722069243666,24.0,100,100,25,35,10,15,0,0
351415,0,13.0,-0.019852160553017285,21.0,88,88,0,0,0,0,0,0
351416,0,5.5,0.0533234051361919,0.0,0,0,0,0,0,0,0,0
351418,0,13.0,0.013316692813601141,11.0,46,57,25,35,10,15,0,0
351420,0,3.0,-0.009756614134614141,24.0,100,100,35,45,10,15,0,10
351421,0,3.0,0.0036557440385431407,24.0,100,100,35,45,10,15,0,10
351423,0,3.0,-0.01587704268049927,24.0,100,100,35,45,10,15,0,10
351424,0,3.0,-0.016199642653675513,24.0,100,100,35,45,10,15,0,10
